IM_INCIDENT_KEY,FIRE_BOX,INCIDENT_TYPE_DESC,INCIDENT_DATE_TIME,ARRIVAL_DATE_TIME,UNITS_ONSCENE,LAST_UNIT_CLEARED_DATE_TIME,HIGHEST_LEVEL_DESC,TOTAL_INCIDENT_DURATION,ACTION_TAKEN1_DESC,ACTION_TAKEN2_DESC,ACTION_TAKEN3_DESC,PROPERTY_USE_DESC,STREET_HIGHWAY,ZIP_CODE,BOROUGH_DESC,FLOOR,CO_DETECTOR_PRESENT_DESC,FIRE_ORIGIN_BELOW_GRADE_FLAG,STORY_FIRE_ORIGIN_COUNT,FIRE_SPREAD_DESC,DETECTOR_PRESENCE_DESC,AES_PRESENCE_DESC,STANDPIPE_SYS_PRESENT_FLAG,Latitude,Longitude,Community Board,Community Council,Census Tract,BIN,BBL,NTA,year
58616921,2656,111 - Building fire,7/2/2015 11:20,7/2/2015 11:23,7,7/2/2015 12:42,7 - Signal 7-5,4932,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,61 ST,11220,4 - Brooklyn,1st,NA,1,0,4 - Confined to building of origin,N - None present,N - None Present,0,40.6389001,-74.0167625,NA,NA,NA,NA,NA,NA,2015
58618161,2858,111 - Building fire,7/2/2015 17:02,7/2/2015 17:05,10,7/2/2015 19:14,7 - Signal 7-5,7945,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,19 AVE,11204,4 - Brooklyn,2,NA,NA,2,4 - Confined to building of origin,N - None present,N - None Present,0,40.620131,-73.985693,NA,NA,NA,NA,NA,NA,2015
58618357,2822,111 - Building fire,7/2/2015 18:04,7/2/2015 18:08,11,7/2/2015 21:03,7 - Signal 7-5,10734,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,149 RD,11422,5 - Queens,1,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.652192,-73.732086,NA,NA,NA,NA,NA,NA,2015
58618840,446,111 - Building fire,7/2/2015 20:09,7/2/2015 20:14,11,7/2/2015 22:28,7 - Signal 7-5,8347,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,STUYVESANT ST,10003,1 - Manhattan,2,NA,NA,2,2 - Confined to room of origin,1 - Present,N - None Present,0,40.7299553,-73.9880663,NA,NA,NA,NA,NA,NA,2015
58620536,5013,111 - Building fire,7/3/2015 8:52,7/3/2015 8:56,8,7/3/2015 10:32,7 - Signal 7-5,5995,11 - Extinguishment by fire service personnel,21 - Search,51 - Ventilate,Residential/Multihousing,107 AVE,11433,5 - Queens,1st,NA,NA,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.690405,-73.805741,NA,NA,NA,NA,NA,NA,2015
58621525,1740,111 - Building fire,7/3/2015 14:30,7/3/2015 14:34,12,7/3/2015 18:30,7 - Signal 7-5,14451,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BUCHANAN AVE,10314,3 - Staten Island,1,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.6044395,-74.1337851,NA,NA,NA,NA,NA,NA,2015
58622047,9632,111 - Building fire,7/3/2015 17:01,7/3/2015 17:04,5,7/3/2015 17:36,7 - Signal 7-5,2094,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,91 AVE,11418,5 - Queens,1,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.69538,-73.830581,NA,NA,NA,NA,NA,NA,2015
58622555,1647,111 - Building fire,7/3/2015 19:34,7/3/2015 19:37,11,7/3/2015 20:57,7 - Signal 7-5,4929,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,EDGECOMBE AVE,10031,1 - Manhattan,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.8268321,-73.9415319,NA,NA,NA,NA,NA,NA,2015
58622951,3876,111 - Building fire,7/3/2015 21:36,7/3/2015 21:40,10,7/3/2015 23:15,7 - Signal 7-5,5968,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BRONX BLVD,10470,2 - Bronx,second,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.9035599,-73.8548211,NA,NA,NA,NA,NA,NA,2015
58623564,2245,111 - Building fire,7/4/2015 1:23,7/4/2015 1:26,12,7/4/2015 2:21,7 - Signal 7-5,3478,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 92 ST,11236,4 - Brooklyn,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.6411325,-73.9046734,NA,NA,NA,NA,NA,NA,2015
58625343,2963,111 - Building fire,7/4/2015 16:17,7/4/2015 16:19,7,7/4/2015 17:46,7 - Signal 7-5,5316,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,QUENTIN RD,11223,4 - Brooklyn,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.6064568,-73.9745974,NA,NA,NA,NA,NA,NA,2015
58625954,904,111 - Building fire,7/4/2015 19:39,7/4/2015 19:40,15,7/4/2015 22:24,7 - Signal 7-5,9891,11 - Extinguishment by fire service personnel,"22 - Rescue, remove from harm",21 - Search,Residential/Multihousing,E 56 ST,10022,1 - Manhattan,9,NA,NA,9,2 - Confined to room of origin,N - None present,N - None Present,1,40.7591565,-73.9670062,NA,NA,NA,NA,NA,NA,2015
58626545,3525,111 - Building fire,7/4/2015 21:45,7/4/2015 21:48,10,7/5/2015 0:46,7 - Signal 7-5,10844,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,DECATUR AVE,10458,2 - Bronx,NA,NA,NA,1,3 - Confined to floor of origin,N - None present,N - None Present,0,40.8661734,-73.88731,NA,NA,NA,NA,NA,NA,2015
58626577,285,111 - Building fire,7/4/2015 21:49,7/4/2015 21:54,10,7/4/2015 22:57,7 - Signal 7-5,4064,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,JOHNSON AVE,11237,4 - Brooklyn,Roof,NA,NA,2,4 - Confined to building of origin,N - None present,1 - Present,0,40.708542,-73.927407,NA,NA,NA,NA,NA,NA,2015
58627753,3537,111 - Building fire,7/5/2015 3:23,7/5/2015 3:27,9,7/5/2015 5:11,7 - Signal 7-5,6532,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,ARDEN AVE,10312,3 - Staten Island,CELLAR,NA,1,0,2 - Confined to room of origin,1 - Present,N - None Present,0,40.5457563,-74.1788737,NA,NA,NA,NA,NA,NA,2015
58628496,3419,111 - Building fire,7/5/2015 11:11,7/5/2015 11:13,10,7/5/2015 13:10,7 - Signal 7-5,7162,11 - Extinguishment by fire service personnel,21 - Search,215 - Check for extension,Commercial/Others,QUENTIN RD,11223,4 - Brooklyn,1st,NA,1,0,4 - Confined to building of origin,N - None present,N - None Present,0,40.6064568,-73.9745974,NA,NA,NA,NA,NA,NA,2015
58629241,348,111 - Building fire,7/5/2015 15:55,7/5/2015 15:58,11,7/5/2015 17:40,7 - Signal 7-5,6308,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,VARICK ST,10014,1 - Manhattan,3,NA,NA,3,1 - Confined to object of origin,1 - Present,1 - Present,1,40.7284627,-74.0053451,NA,NA,NA,NA,NA,NA,2015
58629389,8825,111 - Building fire,7/5/2015 16:45,7/5/2015 16:48,12,7/5/2015 19:26,7 - Signal 7-5,9666,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,LAKEWOOD AVE,11435,5 - Queens,1,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.6897086,-73.8034796,NA,NA,NA,NA,NA,NA,2015
58629498,2100,142 - Brush or brush-and-grass mixture fire,7/5/2015 17:24,7/5/2015 17:29,7,7/5/2015 17:58,7 - Signal 7-5,1997,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,OSBORN ST,11212,4 - Brooklyn,1,NA,NA,NA,NA,NA,NA,NA,40.6643667,-73.9074554,NA,NA,NA,NA,NA,NA,2015
58630429,2398,111 - Building fire,7/5/2015 22:29,7/5/2015 22:31,14,7/6/2015 0:42,7 - Signal 7-5,7972,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 51 ST,11203,4 - Brooklyn,2,NA,NA,2,4 - Confined to building of origin,N - None present,N - None Present,0,40.6501766,-73.9291978,NA,NA,NA,NA,NA,NA,2015
58630915,2431,111 - Building fire,7/6/2015 1:46,7/6/2015 1:48,15,7/6/2015 4:12,7 - Signal 7-5,8768,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,NOSTRAND AVE,11210,4 - Brooklyn,NA,NA,NA,3,2 - Confined to room of origin,N - None present,N - None Present,0,40.6267789,-73.946878,NA,NA,NA,NA,NA,NA,2015
58631604,2214,111 - Building fire,7/6/2015 8:42,7/6/2015 8:45,14,7/6/2015 12:01,7 - Signal 7-5,11959,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 147 ST,10455,2 - Bronx,basement,NA,1,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.8119081,-73.9101925,NA,NA,NA,NA,NA,NA,2015
58631857,3578,111 - Building fire,7/6/2015 10:12,7/6/2015 10:14,8,7/6/2015 11:41,7 - Signal 7-5,5337,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,SURF AVE,11224,4 - Brooklyn,15,NA,NA,15,2 - Confined to room of origin,1 - Present,N - None Present,1,40.5741456,-73.9891318,NA,NA,NA,NA,NA,NA,2015
58632845,471,111 - Building fire,7/6/2015 15:00,7/6/2015 15:03,9,7/6/2015 16:39,7 - Signal 7-5,5962,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 13 ST,10003,1 - Manhattan,2,NA,NA,2,3 - Confined to floor of origin,1 - Present,1 - Present,1,40.7326097,-73.9876848,NA,NA,NA,NA,NA,NA,2015
58632971,1415,112 - Fires in structure other than in a building,7/6/2015 15:30,7/6/2015 15:32,6,7/6/2015 16:26,7 - Signal 7-5,3359,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,36 ST,11232,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6536036,-74.0032573,NA,NA,NA,NA,NA,NA,2015
58633318,8836,111 - Building fire,7/6/2015 17:06,7/6/2015 17:13,20,7/6/2015 20:20,7 - Signal 7-5,11666,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,WATERS PL,10461,2 - Bronx,8,NA,NA,8,2 - Confined to room of origin,1 - Present,N - None Present,1,40.8461516,-73.8418832,NA,NA,NA,NA,NA,NA,2015
58633612,7219,"300 - Rescue, EMS incident, other",7/6/2015 18:22,7/6/2015 18:26,10,7/6/2015 20:30,7 - Signal 7-5,7655,"22 - Rescue, remove from harm",NA,NA,Commercial/Others,IND SUBWAY,10452,2 - Bronx,NA,NA,NA,NA,NA,NA,NA,NA,40.8408568,-73.9397731,NA,NA,NA,NA,NA,NA,2015
58634607,861,111 - Building fire,7/6/2015 23:00,7/6/2015 23:06,12,7/7/2015 1:44,7 - Signal 7-5,9839,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,E 51 ST,10022,1 - Manhattan,4,NA,NA,4,2 - Confined to room of origin,N - None present,N - None Present,0,40.7563257,-73.9699991,NA,NA,NA,NA,NA,NA,2015
58634874,867,111 - Building fire,7/7/2015 1:13,7/7/2015 1:19,16,7/7/2015 4:25,7 - Signal 7-5,11523,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,CLOVE RD,10301,3 - Staten Island,1st,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.6191944,-74.1066624,NA,NA,NA,NA,NA,NA,2015
58635643,6093,444 - Power line down,7/7/2015 8:39,7/7/2015 8:44,10,7/7/2015 10:51,7 - Signal 7-5,7904,55 - Establish safe area,82 - Notify other agencies.,NA,Commercial/Others,LIBERTY AVE,11419,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.6914285,-73.8126799,NA,NA,NA,NA,NA,NA,2015
58638606,524,111 - Building fire,7/7/2015 20:26,7/7/2015 20:28,9,7/7/2015 21:56,7 - Signal 7-5,5415,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,UNIVERSITY PL,10003,1 - Manhattan,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.733016,-73.9935743,NA,NA,NA,NA,NA,NA,2015
58639051,64,111 - Building fire,7/7/2015 22:33,7/7/2015 22:35,9,7/7/2015 23:06,7 - Signal 7-5,1997,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,BROOK ST,10301,3 - Staten Island,NA,NA,NA,1,1 - Confined to object of origin,1 - Present,N - None Present,0,40.6369565,-74.0832479,NA,NA,NA,NA,NA,NA,2015
58639394,7109,132 - Road freight or transport vehicle fire,7/8/2015 0:38,7/8/2015 0:43,18,7/8/2015 3:28,7 - Signal 7-5,10161,11 - Extinguishment by fire service personnel,21 - Search,NA,Commercial/Others,MASPETH AVE,11378,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.7230614,-73.9115834,NA,NA,NA,NA,NA,NA,2015
58639618,2027,"120 - Fire in mobile prop. used as a fixed struc., other",7/8/2015 4:34,7/8/2015 4:41,8,7/8/2015 5:39,7 - Signal 7-5,3905,11 - Extinguishment by fire service personnel,21 - Search,NA,Commercial/Others,PATTERSON AVE,10306,3 - Staten Island,NA,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.571728,-74.0907441,NA,NA,NA,NA,NA,NA,2015
58641144,1145,111 - Building fire,7/8/2015 14:13,7/8/2015 14:18,11,7/8/2015 16:59,7 - Signal 7-5,9973,11 - Extinguishment by fire service personnel,215 - Check for extension,51 - Ventilate,Commercial/Others,EAST END AVE,10028,1 - Manhattan,NA,NA,NA,3,3 - Confined to floor of origin,1 - Present,N - None Present,1,40.7736925,-73.9456902,NA,NA,NA,NA,NA,NA,2015
58641520,2546,"151 - Outside rubbish, trash or waste fire",7/8/2015 15:44,7/8/2015 15:45,6,7/8/2015 18:04,7 - Signal 7-5,8364,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,E 165 ST,10459,2 - Bronx,NA,NA,NA,NA,NA,NA,NA,NA,40.8239304,-73.8948616,NA,NA,NA,NA,NA,NA,2015
58641584,7251,111 - Building fire,7/8/2015 15:58,7/8/2015 16:02,8,7/8/2015 17:59,7 - Signal 7-5,7312,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,46 ST,11377,5 - Queens,NA,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.7374733,-73.9198446,NA,NA,NA,NA,NA,NA,2015
58641690,198,111 - Building fire,7/8/2015 16:30,7/8/2015 16:34,10,7/8/2015 19:42,7 - Signal 7-5,11519,"10 - Fire control or extinguishment, other",NA,NA,Commercial/Others,CENTRE ST,10013,1 - Manhattan,1,NA,NA,1,4 - Confined to building of origin,N - None present,1 - Present,0,40.7163828,-74.0012118,NA,NA,NA,NA,NA,NA,2015
58641849,8749,111 - Building fire,7/8/2015 17:20,7/8/2015 17:24,8,7/8/2015 19:02,7 - Signal 7-5,6121,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,133 AVE,11422,5 - Queens,2,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.6753358,-73.7337986,NA,NA,NA,NA,NA,NA,2015
58643094,4828,111 - Building fire,7/8/2015 23:00,7/8/2015 23:02,14,7/9/2015 0:57,7 - Signal 7-5,7006,11 - Extinguishment by fire service personnel,12 - Salvage & overhaul,21 - Search,Residential/Multihousing,WILLETT AVE,10467,2 - Bronx,"basement, 1st and 2nd",NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.8799393,-73.8662446,NA,NA,NA,NA,NA,NA,2015
58644142,2822,111 - Building fire,7/9/2015 8:51,7/9/2015 8:54,14,7/9/2015 14:37,7 - Signal 7-5,20776,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,83 ST,11214,4 - Brooklyn,1,NA,NA,1,4 - Confined to building of origin,1 - Present,N - None Present,0,40.6063299,-73.9964726,NA,NA,NA,NA,NA,NA,2015
58646310,798,111 - Building fire,7/9/2015 20:08,7/9/2015 20:10,17,7/9/2015 22:18,7 - Signal 7-5,7850,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,W 43 ST,10036,1 - Manhattan,12,NA,NA,12,2 - Confined to room of origin,1 - Present,1 - Present,1,40.7583563,-73.9903747,NA,NA,NA,NA,NA,NA,2015
58646607,6565,444 - Power line down,7/9/2015 21:17,7/9/2015 21:23,6,7/9/2015 23:37,7 - Signal 7-5,8416,55 - Establish safe area,82 - Notify other agencies.,NA,Commercial/Others,PERSHING CRES,11435,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.7116977,-73.8170316,NA,NA,NA,NA,NA,NA,2015
58647314,970,111 - Building fire,7/10/2015 2:54,7/10/2015 2:57,11,7/10/2015 5:58,7 - Signal 7-5,11040,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,W 65 ST,10023,1 - Manhattan,6,NA,NA,6,3 - Confined to floor of origin,N - None present,N - None Present,0,40.7736711,-73.9837235,NA,NA,NA,NA,NA,NA,2015
58647706,5207,111 - Building fire,7/10/2015 7:11,7/10/2015 7:14,10,7/10/2015 9:04,7 - Signal 7-5,6775,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,127 ST,11420,5 - Queens,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.6841283,-73.8156274,NA,NA,NA,NA,NA,NA,2015
58648349,2586,111 - Building fire,7/10/2015 10:59,7/10/2015 11:02,12,7/10/2015 13:43,7 - Signal 7-5,9856,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,47 ST,11219,4 - Brooklyn,2,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.6374784,-73.9931614,NA,NA,NA,NA,NA,NA,2015
58650802,469,111 - Building fire,7/10/2015 21:54,7/10/2015 21:59,6,7/10/2015 23:43,7 - Signal 7-5,6520,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,E 14 ST,10009,1 - Manhattan,12,NA,NA,12,1 - Confined to object of origin,1 - Present,N - None Present,1,40.7292376,-73.9771539,NA,NA,NA,NA,NA,NA,2015
58651974,342,112 - Fires in structure other than in a building,7/11/2015 4:12,7/11/2015 4:15,5,7/11/2015 5:31,7 - Signal 7-5,4760,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,E HOUSTON ST,10012,1 - Manhattan,NA,NA,NA,NA,NA,NA,NA,NA,40.7217267,-73.9848505,NA,NA,NA,NA,NA,NA,2015
58652798,586,111 - Building fire,7/11/2015 10:40,7/11/2015 10:43,10,7/11/2015 12:35,7 - Signal 7-5,6865,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,ATLANTIC AVE,11217,4 - Brooklyn,3,NA,NA,3,3 - Confined to floor of origin,1 - Present,1 - Present,1,40.6846619,-73.9790047,NA,NA,NA,NA,NA,NA,2015
58653065,3482,111 - Building fire,7/11/2015 12:10,7/11/2015 12:13,6,7/11/2015 13:25,7 - Signal 7-5,4462,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,EASTCHESTER RD,10469,2 - Bronx,2nd,NA,NA,2,4 - Confined to building of origin,N - None present,N - None Present,0,40.8704351,-73.8432277,NA,NA,NA,NA,NA,NA,2015
58653087,1764,111 - Building fire,7/11/2015 12:19,7/11/2015 12:21,6,7/11/2015 13:02,7 - Signal 7-5,2602,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,LIBERTY AVE,11207,4 - Brooklyn,1,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.6748242,-73.8936743,NA,NA,NA,NA,NA,NA,2015
58653797,2981,111 - Building fire,7/11/2015 16:19,7/11/2015 16:21,13,7/11/2015 18:40,7 - Signal 7-5,8490,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,QUENTIN RD,11223,4 - Brooklyn,2,NA,NA,2,3 - Confined to floor of origin,1 - Present,N - None Present,0,40.6064568,-73.9745974,NA,NA,NA,NA,NA,NA,2015
58655220,349,"100 - Fire, other",7/11/2015 23:12,7/11/2015 23:15,6,7/12/2015 1:02,7 - Signal 7-5,6588,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,GERRY ST,11206,4 - Brooklyn,BSMT,NA,NA,NA,NA,NA,NA,NA,40.7010204,-73.9481277,NA,NA,NA,NA,NA,NA,2015
58655301,1525,111 - Building fire,7/11/2015 23:36,7/11/2015 23:39,12,7/12/2015 1:13,7 - Signal 7-5,5795,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,W 129 ST,10027,1 - Manhattan,4,NA,NA,4,2 - Confined to room of origin,1 - Present,1 - Present,1,40.8129648,-73.9498725,NA,NA,NA,NA,NA,NA,2015
58655480,1016,111 - Building fire,7/12/2015 0:31,7/12/2015 0:34,12,7/12/2015 1:23,7 - Signal 7-5,3123,11 - Extinguishment by fire service personnel,215 - Check for extension,21 - Search,Residential/Multihousing,CROWN ST,11213,4 - Brooklyn,2,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.6655332,-73.9370026,NA,NA,NA,NA,NA,NA,2015
58655908,3539,111 - Building fire,7/12/2015 3:57,7/12/2015 4:00,13,7/12/2015 5:36,7 - Signal 7-5,5968,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,W 28 ST,11224,4 - Brooklyn,4th. Floor Hall,NA,NA,4,3 - Confined to floor of origin,N - None present,N - None Present,1,40.5748797,-73.9941892,NA,NA,NA,NA,NA,NA,2015
58656282,4158,134 - Water vehicle fire,7/12/2015 7:58,7/12/2015 8:06,16,7/12/2015 9:52,7 - Signal 7-5,6877,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,ARKANSAS DR,11234,4 - Brooklyn,NA,NA,NA,NA,NA,NA,NA,NA,40.6061616,-73.9051746,NA,NA,NA,NA,NA,NA,2015
58658504,5450,111 - Building fire,7/12/2015 20:25,7/12/2015 20:28,8,7/12/2015 21:05,7 - Signal 7-5,2356,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,JAMAICA AVE,11429,5 - Queens,2,NA,NA,2,2 - Confined to room of origin,N - None present,N - None Present,0,40.7169131,-73.7417196,NA,NA,NA,NA,NA,NA,2015
58658635,175,111 - Building fire,7/12/2015 20:59,7/12/2015 21:02,11,7/12/2015 22:54,7 - Signal 7-5,6890,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MOTT ST,10013,1 - Manhattan,4,NA,NA,4,2 - Confined to room of origin,N - None present,N - None Present,0,40.7168212,-73.9977594,NA,NA,NA,NA,NA,NA,2015
58658934,1092,"100 - Fire, other",7/12/2015 22:25,7/12/2015 22:29,6,7/12/2015 23:25,7 - Signal 7-5,3578,"10 - Fire control or extinguishment, other",51 - Ventilate,215 - Check for extension,Residential/Multihousing,E 79 ST,10021,1 - Manhattan,20,Yes,NA,NA,NA,NA,NA,NA,40.773813,-73.9561806,NA,NA,NA,NA,NA,NA,2015
58660779,902,111 - Building fire,7/13/2015 12:25,7/13/2015 12:27,13,7/13/2015 14:17,7 - Signal 7-5,6763,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MONROE ST,11221,4 - Brooklyn,3,NA,NA,3,4 - Confined to building of origin,N - None present,N - None Present,0,40.6874929,-73.9329582,NA,NA,NA,NA,NA,NA,2015
58661033,877,111 - Building fire,7/13/2015 13:22,7/13/2015 13:27,12,7/13/2015 15:30,7 - Signal 7-5,7653,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,MONROE ST,11221,4 - Brooklyn,2,NA,NA,1,2 - Confined to room of origin,N - None present,N - None Present,0,40.6874929,-73.9329582,NA,NA,NA,NA,NA,NA,2015
58662853,955,111 - Building fire,7/13/2015 21:23,7/13/2015 21:26,10,7/13/2015 22:29,7 - Signal 7-5,3918,11 - Extinguishment by fire service personnel,NA,NA,Residential/Multihousing,ATLANTIC AVE,11216,4 - Brooklyn,2F,NA,NA,2,3 - Confined to floor of origin,N - None present,N - None Present,0,40.6784022,-73.9486606,NA,NA,NA,NA,NA,NA,2015
58663443,5655,"445 - Arcing, shorted electrical equipment",7/14/2015 0:55,7/14/2015 0:58,6,7/14/2015 2:08,7 - Signal 7-5,4415,"10 - Fire control or extinguishment, other",84 - Refer to proper authority,NA,Commercial/Others,FRANCIS LEWIS BLVD,11412,5 - Queens,NA,NA,NA,NA,NA,NA,NA,NA,40.7022571,-73.7489872,NA,NA,NA,NA,NA,NA,2015
58663577,3092,111 - Building fire,7/14/2015 2:19,7/14/2015 2:23,11,7/14/2015 4:09,7 - Signal 7-5,6594,11 - Extinguishment by fire service personnel,NA,NA,Commercial/Others,AVEI,11210,4 - Brooklyn,NA,NA,NA,1,4 - Confined to building of origin,N - None present,N - None Present,0,40.618585,-73.9424109,NA,NA,NA,NA,NA,NA,2015
